source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1387,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 14, 16, 18, 20, 22, ?","श्रृंखला पूरी करें: 14, 16, 18, 20, 22, ?",,24,26,22,28,A,हर बार 2 जोड़ा गया है; अगला पद 24 है।,pending_review,,5b7ef7fae87bd52c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1390,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 28, 36, 44, 52, 60, ?","श्रृंखला पूरी करें: 28, 36, 44, 52, 60, ?",,68,76,60,84,A,हर बार 8 जोड़ा गया है; अगला पद 68 है।,pending_review,,e496f9a9964fade2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1393,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 23, 31, 39, 47, 55, ?","श्रृंखला पूरी करें: 23, 31, 39, 47, 55, ?",,63,71,55,79,A,हर बार 8 जोड़ा गया है; अगला पद 63 है।,pending_review,,a80224bff47042e0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1395,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 26, 35, 44, 53, 62, ?","श्रृंखला पूरी करें: 26, 35, 44, 53, 62, ?",,71,80,62,89,A,हर बार 9 जोड़ा गया है; अगला पद 71 है।,pending_review,,0c00c14f0e0df437
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1396,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 20, 22, 24, 26, 28, ?","श्रृंखला पूरी करें: 20, 22, 24, 26, 28, ?",,30,32,28,34,A,हर बार 2 जोड़ा गया है; अगला पद 30 है।,pending_review,,c0ad4b2bc9697290
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1397,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 12, 21, 30, 39, 48, ?","श्रृंखला पूरी करें: 12, 21, 30, 39, 48, ?",,57,66,48,75,A,हर बार 9 जोड़ा गया है; अगला पद 57 है।,pending_review,,0c3e2617da82e14b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1398,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 5, 12, 19, 26, 33, ?","श्रृंखला पूरी करें: 5, 12, 19, 26, 33, ?",,40,47,33,54,A,हर बार 7 जोड़ा गया है; अगला पद 40 है।,pending_review,,18ab501334c05017
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1399,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 6, 13, 20, 27, 34, ?","श्रृंखला पूरी करें: 6, 13, 20, 27, 34, ?",,41,48,34,55,A,हर बार 7 जोड़ा गया है; अगला पद 41 है।,pending_review,,a279cf1a038d3d0f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1400,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 16, 25, 34, 43, 52, ?","श्रृंखला पूरी करें: 16, 25, 34, 43, 52, ?",,61,70,52,79,A,हर बार 9 जोड़ा गया है; अगला पद 61 है।,pending_review,,1ae9769a6f0c82ee
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1401,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 19, 23, 27, 31, 35, ?","श्रृंखला पूरी करें: 19, 23, 27, 31, 35, ?",,39,43,35,47,A,हर बार 4 जोड़ा गया है; अगला पद 39 है।,pending_review,,a74ba25e0b7366cb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1402,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 21, 24, 27, 30, 33, ?","श्रृंखला पूरी करें: 21, 24, 27, 30, 33, ?",,36,39,33,42,A,हर बार 3 जोड़ा गया है; अगला पद 36 है।,pending_review,,d8ebd5ada569f243
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1403,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 4, 11, 18, 25, 32, ?","श्रृंखला पूरी करें: 4, 11, 18, 25, 32, ?",,39,46,32,53,A,हर बार 7 जोड़ा गया है; अगला पद 39 है।,pending_review,,100087e2c09a2553
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1404,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 22, 24, 26, 28, 30, ?","श्रृंखला पूरी करें: 22, 24, 26, 28, 30, ?",,32,34,30,36,A,हर बार 2 जोड़ा गया है; अगला पद 32 है।,pending_review,,a8bb7e7d1142288b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1405,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 15, 18, 21, 24, 27, ?","श्रृंखला पूरी करें: 15, 18, 21, 24, 27, ?",,30,33,27,36,A,हर बार 3 जोड़ा गया है; अगला पद 30 है।,pending_review,,115a6709e22b002c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1406,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 13, 18, 23, 28, 33, ?","श्रृंखला पूरी करें: 13, 18, 23, 28, 33, ?",,38,43,33,48,A,हर बार 5 जोड़ा गया है; अगला पद 38 है।,pending_review,,a09b229b41f7d092
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1407,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 11, 20, 29, 38, 47, ?","श्रृंखला पूरी करें: 11, 20, 29, 38, 47, ?",,56,65,47,74,A,हर बार 9 जोड़ा गया है; अगला पद 56 है।,pending_review,,7ad98d8b1e4364d4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1410,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 28, 34, 40, 46, 52, ?","श्रृंखला पूरी करें: 28, 34, 40, 46, 52, ?",,58,64,52,70,A,हर बार 6 जोड़ा गया है; अगला पद 58 है।,pending_review,,07b4165c3c0f0604
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1411,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 12, 15, 18, 21, 24, ?","श्रृंखला पूरी करें: 12, 15, 18, 21, 24, ?",,27,30,24,33,A,हर बार 3 जोड़ा गया है; अगला पद 27 है।,pending_review,,beeb91a76c31e807
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1413,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 20, 23, 26, 29, 32, ?","श्रृंखला पूरी करें: 20, 23, 26, 29, 32, ?",,35,38,32,41,A,हर बार 3 जोड़ा गया है; अगला पद 35 है।,pending_review,,f0d9f2be1b12dec5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1414,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 9, 17, 25, 33, 41, ?","श्रृंखला पूरी करें: 9, 17, 25, 33, 41, ?",,49,57,41,65,A,हर बार 8 जोड़ा गया है; अगला पद 49 है।,pending_review,,9d845fcfa74551af
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1415,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 30, 39, 48, 57, 66, ?","श्रृंखला पूरी करें: 30, 39, 48, 57, 66, ?",,75,84,66,93,A,हर बार 9 जोड़ा गया है; अगला पद 75 है।,pending_review,,2f3768ba35127adb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1417,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 21, 30, 39, 48, 57, ?","श्रृंखला पूरी करें: 21, 30, 39, 48, 57, ?",,66,75,57,84,A,हर बार 9 जोड़ा गया है; अगला पद 66 है।,pending_review,,236aace7d502b9d8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1418,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 4, 8, 12, 16, 20, ?","श्रृंखला पूरी करें: 4, 8, 12, 16, 20, ?",,24,28,20,32,A,हर बार 4 जोड़ा गया है; अगला पद 24 है।,pending_review,,f8c72d78377fe160
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1419,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 11, 16, 21, 26, 31, ?","श्रृंखला पूरी करें: 11, 16, 21, 26, 31, ?",,36,41,31,46,A,हर बार 5 जोड़ा गया है; अगला पद 36 है।,pending_review,,17a3852a6eae83b4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1420,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 7, 14, 21, 28, 35, ?","श्रृंखला पूरी करें: 7, 14, 21, 28, 35, ?",,42,49,35,56,A,हर बार 7 जोड़ा गया है; अगला पद 42 है।,pending_review,,e6b5db38042bc60f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1421,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 11, 15, 19, 23, 27, ?","श्रृंखला पूरी करें: 11, 15, 19, 23, 27, ?",,31,35,27,39,A,हर बार 4 जोड़ा गया है; अगला पद 31 है।,pending_review,,207680097e1069b9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1423,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 19, 24, 29, 34, 39, ?","श्रृंखला पूरी करें: 19, 24, 29, 34, 39, ?",,44,49,39,54,A,हर बार 5 जोड़ा गया है; अगला पद 44 है।,pending_review,,ce26e745a10d8e63
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1425,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 24, 33, 42, 51, 60, ?","श्रृंखला पूरी करें: 24, 33, 42, 51, 60, ?",,69,78,60,87,A,हर बार 9 जोड़ा गया है; अगला पद 69 है।,pending_review,,41e4444c49bfab6e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1426,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 3, 12, 21, 30, 39, ?","श्रृंखला पूरी करें: 3, 12, 21, 30, 39, ?",,48,57,39,66,A,हर बार 9 जोड़ा गया है; अगला पद 48 है।,pending_review,,5f77a24181996a6e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1428,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 5, 9, 13, 17, 21, ?","श्रृंखला पूरी करें: 5, 9, 13, 17, 21, ?",,25,29,21,33,A,हर बार 4 जोड़ा गया है; अगला पद 25 है।,pending_review,,ea1e0b1c8af40fc0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1429,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 29, 38, 47, 56, 65, ?","श्रृंखला पूरी करें: 29, 38, 47, 56, 65, ?",,74,83,65,92,A,हर बार 9 जोड़ा गया है; अगला पद 74 है।,pending_review,,c32bcb2fdefb363f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1430,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 23, 26, 29, 32, 35, ?","श्रृंखला पूरी करें: 23, 26, 29, 32, 35, ?",,38,41,35,44,A,हर बार 3 जोड़ा गया है; अगला पद 38 है।,pending_review,,12c6eeacf97954b5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1432,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 6, 10, 14, 18, 22, ?","श्रृंखला पूरी करें: 6, 10, 14, 18, 22, ?",,26,30,22,34,A,हर बार 4 जोड़ा गया है; अगला पद 26 है।,pending_review,,29edfd23ef0b452b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1433,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 5, 7, 9, 11, 13, ?","श्रृंखला पूरी करें: 5, 7, 9, 11, 13, ?",,15,17,13,19,A,हर बार 2 जोड़ा गया है; अगला पद 15 है।,pending_review,,d8da983e7285e10e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1441,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 3, 6, 9, 12, 15, ?","श्रृंखला पूरी करें: 3, 6, 9, 12, 15, ?",,18,21,15,24,A,हर बार 3 जोड़ा गया है; अगला पद 18 है।,pending_review,,34fe514c541b381b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1444,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 9, 12, 15, 18, 21, ?","श्रृंखला पूरी करें: 9, 12, 15, 18, 21, ?",,24,27,21,30,A,हर बार 3 जोड़ा गया है; अगला पद 24 है।,pending_review,,9f741bc148512054
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1445,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 29, 37, 45, 53, 61, ?","श्रृंखला पूरी करें: 29, 37, 45, 53, 61, ?",,69,77,61,85,A,हर बार 8 जोड़ा गया है; अगला पद 69 है।,pending_review,,27d6de20ebf4c7b6
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1447,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 26, 28, 30, 32, 34, ?","श्रृंखला पूरी करें: 26, 28, 30, 32, 34, ?",,36,38,34,40,A,हर बार 2 जोड़ा गया है; अगला पद 36 है।,pending_review,,17d6de5c1b7e1086
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1449,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 27, 31, 35, 39, 43, ?","श्रृंखला पूरी करें: 27, 31, 35, 39, 43, ?",,47,51,43,55,A,हर बार 4 जोड़ा गया है; अगला पद 47 है।,pending_review,,2c9804b90712aaaa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1452,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 20, 29, 38, 47, 56, ?","श्रृंखला पूरी करें: 20, 29, 38, 47, 56, ?",,65,74,56,83,A,हर बार 9 जोड़ा गया है; अगला पद 65 है।,pending_review,,503d5a422a824b2d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1458,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 14, 17, 20, 23, 26, ?","श्रृंखला पूरी करें: 14, 17, 20, 23, 26, ?",,29,32,26,35,A,हर बार 3 जोड़ा गया है; अगला पद 29 है।,pending_review,,1d21a238d0a1fb3d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1462,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 4, 12, 20, 28, 36, ?","श्रृंखला पूरी करें: 4, 12, 20, 28, 36, ?",,44,52,36,60,A,हर बार 8 जोड़ा गया है; अगला पद 44 है।,pending_review,,c0db982ba5c56f9c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1463,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 26, 34, 42, 50, 58, ?","श्रृंखला पूरी करें: 26, 34, 42, 50, 58, ?",,66,74,58,82,A,हर बार 8 जोड़ा गया है; अगला पद 66 है।,pending_review,,efb953db0b87f984
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1464,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 20, 28, 36, 44, 52, ?","श्रृंखला पूरी करें: 20, 28, 36, 44, 52, ?",,60,68,52,76,A,हर बार 8 जोड़ा गया है; अगला पद 60 है।,pending_review,,26026227844a940f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1470,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 21, 25, 29, 33, 37, ?","श्रृंखला पूरी करें: 21, 25, 29, 33, 37, ?",,41,45,37,49,A,हर बार 4 जोड़ा गया है; अगला पद 41 है।,pending_review,,f83fdbba43470bed
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1472,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 18, 22, 26, 30, 34, ?","श्रृंखला पूरी करें: 18, 22, 26, 30, 34, ?",,38,42,34,46,A,हर बार 4 जोड़ा गया है; अगला पद 38 है।,pending_review,,041f8612dfdd602d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1474,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 27, 32, 37, 42, 47, ?","श्रृंखला पूरी करें: 27, 32, 37, 42, 47, ?",,52,57,47,62,A,हर बार 5 जोड़ा गया है; अगला पद 52 है।,pending_review,,c263e23228f57658
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1475,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 23, 30, 37, 44, 51, ?","श्रृंखला पूरी करें: 23, 30, 37, 44, 51, ?",,58,65,51,72,A,हर बार 7 जोड़ा गया है; अगला पद 58 है।,pending_review,,9f83ca806a5e3652
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1476,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 25, 34, 43, 52, 61, ?","श्रृंखला पूरी करें: 25, 34, 43, 52, 61, ?",,70,79,61,88,A,हर बार 9 जोड़ा गया है; अगला पद 70 है।,pending_review,,7fed1bb65b7f7831
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1478,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 2, 4, 6, 8, 10, ?","श्रृंखला पूरी करें: 2, 4, 6, 8, 10, ?",,12,14,10,16,A,हर बार 2 जोड़ा गया है; अगला पद 12 है।,pending_review,,1c135430caec6041
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1479,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 18, 25, 32, 39, 46, ?","श्रृंखला पूरी करें: 18, 25, 32, 39, 46, ?",,53,60,46,67,A,हर बार 7 जोड़ा गया है; अगला पद 53 है।,pending_review,,71e176ee72812ff4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1480,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 16, 22, 28, 34, 40, ?","श्रृंखला पूरी करें: 16, 22, 28, 34, 40, ?",,46,52,40,58,A,हर बार 6 जोड़ा गया है; अगला पद 46 है।,pending_review,,27e101db963e5b6c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1481,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 7, 16, 25, 34, 43, ?","श्रृंखला पूरी करें: 7, 16, 25, 34, 43, ?",,52,61,43,70,A,हर बार 9 जोड़ा गया है; अगला पद 52 है।,pending_review,,ebdb32ad3e723a13
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1483,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 3, 8, 13, 18, 23, ?","श्रृंखला पूरी करें: 3, 8, 13, 18, 23, ?",,28,33,23,38,A,हर बार 5 जोड़ा गया है; अगला पद 28 है।,pending_review,,a18144e8ed96da14
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1485,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 27, 34, 41, 48, 55, ?","श्रृंखला पूरी करें: 27, 34, 41, 48, 55, ?",,62,69,55,76,A,हर बार 7 जोड़ा गया है; अगला पद 62 है।,pending_review,,14075b6cec5dde10
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1486,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 4, 13, 22, 31, 40, ?","श्रृंखला पूरी करें: 4, 13, 22, 31, 40, ?",,49,58,40,67,A,हर बार 9 जोड़ा गया है; अगला पद 49 है।,pending_review,,b58404b318415f74
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1488,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 21, 29, 37, 45, 53, ?","श्रृंखला पूरी करें: 21, 29, 37, 45, 53, ?",,61,69,53,77,A,हर बार 8 जोड़ा गया है; अगला पद 61 है।,pending_review,,bc60cb3b6475fec3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1490,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 24, 32, 40, 48, 56, ?","श्रृंखला पूरी करें: 24, 32, 40, 48, 56, ?",,64,72,56,80,A,हर बार 8 जोड़ा गया है; अगला पद 64 है।,pending_review,,9d96377cb558cc64
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1491,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 28, 35, 42, 49, 56, ?","श्रृंखला पूरी करें: 28, 35, 42, 49, 56, ?",,63,70,56,77,A,हर बार 7 जोड़ा गया है; अगला पद 63 है।,pending_review,,7b8038a5062d909b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1498,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"श्रृंखला पूरी करें: 25, 27, 29, 31, 33, ?","श्रृंखला पूरी करें: 25, 27, 29, 31, 33, ?",,35,37,33,39,A,हर बार 2 जोड़ा गया है; अगला पद 35 है।,pending_review,,b335f6cb2b99ed9c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2501,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 11, 22, 44, 88, 176, ?","अगला पद ज्ञात करें: 11, 22, 44, 88, 176, ?",,352,354,350,704,A,हर पद को 2 से गुणा किया गया है।,pending_review,,567b9d79cc0037f9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2502,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 2, 5, 8, 11, 14, ?","अगला पद ज्ञात करें: 2, 5, 8, 11, 14, ?",,17,19,15,34,A,हर बार 3 जोड़ा गया है।,pending_review,,09acf7a06bab7555
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2503,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 12, 36, 108, 324, 972, ?","अगला पद ज्ञात करें: 12, 36, 108, 324, 972, ?",,2916,2918,2913,5832,A,हर पद को 3 से गुणा किया गया है।,pending_review,,d5d65f63b5a30510
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2504,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 16, 18, 20, 22, 24, ?","अगला पद ज्ञात करें: 16, 18, 20, 22, 24, ?",,26,28,23,52,A,हर बार 2 जोड़ा गया है।,pending_review,,72528b6813519447
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2505,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 9, 16, 23, 30, 37, ?","अगला पद ज्ञात करें: 9, 16, 23, 30, 37, ?",,44,46,41,88,A,हर बार 7 जोड़ा गया है।,pending_review,,afc5b31bc2dd4a00
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2506,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 3, 8, 13, 18, 23, ?","अगला पद ज्ञात करें: 3, 8, 13, 18, 23, ?",,28,30,25,56,A,हर बार 5 जोड़ा गया है।,pending_review,,036036770cf1a9d3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2507,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 18, 26, 34, 42, 50, ?","अगला पद ज्ञात करें: 18, 26, 34, 42, 50, ?",,58,60,55,116,A,हर बार 8 जोड़ा गया है।,pending_review,,136bd54521924cf0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2508,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 4, 8, 16, 32, 64, ?","अगला पद ज्ञात करें: 4, 8, 16, 32, 64, ?",,128,130,126,256,A,हर पद को 2 से गुणा किया गया है।,pending_review,,7a563f5fadbe88fa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2509,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 3, 5, 7, 9, 11, ?","अगला पद ज्ञात करें: 3, 5, 7, 9, 11, ?",,13,15,11,26,A,हर बार 2 जोड़ा गया है।,pending_review,,da3533820cc5daac
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2510,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 19, 57, 171, 513, 1539, ?","अगला पद ज्ञात करें: 19, 57, 171, 513, 1539, ?",,4617,4619,4614,9234,A,हर पद को 3 से गुणा किया गया है।,pending_review,,3daa896480974b89
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2511,IBPS RRB Prelims,Number Series,Number Series,,Moderate,Hindi,"अगला पद ज्ञात करें: 8, 24, 72, 216, 648, ?","अगला पद ज्ञात करें: 8, 24, 72, 216, 648, ?",,1944,1946,1941,3888,A,हर पद को 3 से गुणा किया गया है।,pending_review,,5761932fb4706d5c
