source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1152,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,21 विद्यार्थियों की पंक्ति में मोहन बाएँ से 14वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,21 विद्यार्थियों की पंक्ति में मोहन बाएँ से 14वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,8,9,7,7,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 21−14+1=8।,pending_review,,83994f5d3597003b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1153,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,28 विद्यार्थियों की पंक्ति में मोहन बाएँ से 15वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,28 विद्यार्थियों की पंक्ति में मोहन बाएँ से 15वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,14,15,13,13,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 28−15+1=14।,pending_review,,38fc2e8240095504
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1155,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 35वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 35वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,1,2,1,0,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−35+1=1।,pending_review,,f83291cd3eadb607
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1156,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,26 विद्यार्थियों की पंक्ति में मोहन बाएँ से 26वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,26 विद्यार्थियों की पंक्ति में मोहन बाएँ से 26वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,1,2,1,0,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 26−26+1=1।,pending_review,,f8f32fe92dd4e742
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1157,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,39 विद्यार्थियों की पंक्ति में मोहन बाएँ से 8वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,39 विद्यार्थियों की पंक्ति में मोहन बाएँ से 8वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,32,33,31,31,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 39−8+1=32।,pending_review,,b6639afa40942616
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1159,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,29 विद्यार्थियों की पंक्ति में मोहन बाएँ से 10वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,29 विद्यार्थियों की पंक्ति में मोहन बाएँ से 10वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,20,21,19,19,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 29−10+1=20।,pending_review,,bb574c7f3a91840c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1161,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 35वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 35वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,4,5,3,3,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 38−35+1=4।,pending_review,,46a1578d55c317fe
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1163,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 23वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 23वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,13,14,12,12,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−23+1=13।,pending_review,,9564acbc5a25ae10
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1164,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,16 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,16 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,16,17,15,15,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 16−1+1=16।,pending_review,,0e0e715a66a77a91
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1165,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,24 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,24 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,13,14,12,12,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 24−12+1=13।,pending_review,,014781a76432e36b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1166,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,12 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,12 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,8,9,7,7,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 12−5+1=8।,pending_review,,331c79d40b1088ad
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1167,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,19,20,18,18,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 23−5+1=19।,pending_review,,1b9d7e3192c41596
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1168,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,14,15,13,13,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 19−6+1=14।,pending_review,,e08d19edcf6ed2c9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1169,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,12 विद्यार्थियों की पंक्ति में मोहन बाएँ से 3वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,12 विद्यार्थियों की पंक्ति में मोहन बाएँ से 3वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,10,11,9,9,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 12−3+1=10।,pending_review,,d26daf9499983a01
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1170,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,30 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,30 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,9,10,8,8,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 30−22+1=9।,pending_review,,05dc722abb0e4cb5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1171,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 2वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 2वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,17,18,16,16,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−2+1=17।,pending_review,,f5d90629ec1af53e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1173,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,10 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,10 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,10,11,9,9,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 10−1+1=10।,pending_review,,023ef29e8b22feda
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1174,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,34 विद्यार्थियों की पंक्ति में मोहन बाएँ से 28वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,34 विद्यार्थियों की पंक्ति में मोहन बाएँ से 28वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,7,8,6,6,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 34−28+1=7।,pending_review,,1e8c5b7ad73e9373
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1175,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 10वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 10वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,9,10,8,8,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−10+1=9।,pending_review,,dbed828f94d50d19
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1177,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,37 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,37 विद्यार्थियों की पंक्ति में मोहन बाएँ से 5वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,33,34,32,32,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 37−5+1=33।,pending_review,,4fba09ae6a6fd48d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1178,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 18वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 18वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,2,3,1,1,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 19−18+1=2।,pending_review,,b8d1893e99eb5205
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1179,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 30वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 30वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,6,7,5,5,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−30+1=6।,pending_review,,a15a99970bb05d15
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1180,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 1वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,38,39,37,37,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 38−1+1=38।,pending_review,,d767b59a4fa51e92
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1182,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,33,34,32,32,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 36−4+1=33।,pending_review,,87b5dcad0e09a7d9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1183,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,30 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,30 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,15,16,14,14,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 30−16+1=15।,pending_review,,69d09a51b02d8425
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1184,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,16 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,16 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,5,6,4,4,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 16−12+1=5।,pending_review,,a0a68a7f428d578b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1185,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,27 विद्यार्थियों की पंक्ति में मोहन बाएँ से 14वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,27 विद्यार्थियों की पंक्ति में मोहन बाएँ से 14वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,14,15,13,13,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 27−14+1=14।,pending_review,,5b300b5620ccb867
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1187,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,14 विद्यार्थियों की पंक्ति में मोहन बाएँ से 2वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,14 विद्यार्थियों की पंक्ति में मोहन बाएँ से 2वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,13,14,12,12,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 14−2+1=13।,pending_review,,dcc0f3f314534188
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1189,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 19वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 19वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,5,6,4,4,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 23−19+1=5।,pending_review,,107bcd011afad963
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1191,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,30,31,29,29,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−6+1=30।,pending_review,,83f0309652e3a210
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1192,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,31 विद्यार्थियों की पंक्ति में मोहन बाएँ से 7वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,31 विद्यार्थियों की पंक्ति में मोहन बाएँ से 7वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,25,26,24,24,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 31−7+1=25।,pending_review,,aadb119b9ad4b5eb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1193,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 7वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 7वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,12,13,11,11,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−7+1=12।,pending_review,,6f12e49899fc3f75
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1194,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 9वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 9वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,10,11,9,9,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−9+1=10।,pending_review,,315dade3512063e1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1195,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,14,15,13,13,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−22+1=14।,pending_review,,1c86a49538d4a2e1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1196,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,28 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,28 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,13,14,12,12,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 28−16+1=13।,pending_review,,d783ccc11878040e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1197,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 21वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 21वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,16,17,15,15,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 36−21+1=16।,pending_review,,fedca855de511188
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1198,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 17वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 17वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,2,3,1,1,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−17+1=2।,pending_review,,ffa500df72c9b8e1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1200,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,20 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,20 विद्यार्थियों की पंक्ति में मोहन बाएँ से 12वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,9,10,8,8,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 20−12+1=9।,pending_review,,75816d1bdaddc997
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1201,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 18वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,36 विद्यार्थियों की पंक्ति में मोहन बाएँ से 18वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,19,20,18,18,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 36−18+1=19।,pending_review,,2c7d9a30b8fcc5d5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1202,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,37 विद्यार्थियों की पंक्ति में मोहन बाएँ से 33वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,37 विद्यार्थियों की पंक्ति में मोहन बाएँ से 33वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,5,6,4,4,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 37−33+1=5।,pending_review,,0b9ba976986f92b4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1204,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,34 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,34 विद्यार्थियों की पंक्ति में मोहन बाएँ से 22वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,13,14,12,12,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 34−22+1=13।,pending_review,,5237b48be5259429
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1205,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,27 विद्यार्थियों की पंक्ति में मोहन बाएँ से 25वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,27 विद्यार्थियों की पंक्ति में मोहन बाएँ से 25वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,3,4,2,2,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 27−25+1=3।,pending_review,,1f24756328abf391
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1206,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,15,16,14,14,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−4+1=15।,pending_review,,9296da34065d5c5c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1207,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 20वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,35 विद्यार्थियों की पंक्ति में मोहन बाएँ से 20वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,16,17,15,15,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 35−20+1=16।,pending_review,,aaa879cf52b187df
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1208,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,32 विद्यार्थियों की पंक्ति में मोहन बाएँ से 19वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,32 विद्यार्थियों की पंक्ति में मोहन बाएँ से 19वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,14,15,13,13,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 32−19+1=14।,pending_review,,f32c6f31baf5537f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1210,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,19 विद्यार्थियों की पंक्ति में मोहन बाएँ से 4वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,16,17,15,15,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 19−4+1=16।,pending_review,,0da3dc9e3963ad43
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1212,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,31 विद्यार्थियों की पंक्ति में मोहन बाएँ से 26वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,31 विद्यार्थियों की पंक्ति में मोहन बाएँ से 26वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,6,7,5,5,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 31−26+1=6।,pending_review,,571c550b3e38eb3d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1213,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 13वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,18 विद्यार्थियों की पंक्ति में मोहन बाएँ से 13वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,6,7,5,5,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 18−13+1=6।,pending_review,,93535d5473e4ebc9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1214,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 23वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,23 विद्यार्थियों की पंक्ति में मोहन बाएँ से 23वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,1,2,1,0,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 23−23+1=1।,pending_review,,c21698d2dd328d35
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1215,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,38 विद्यार्थियों की पंक्ति में मोहन बाएँ से 16वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,23,24,22,22,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 38−16+1=23।,pending_review,,a1003ca3b2d83595
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1216,IBPS RRB Prelims,Ranking,Ranking,,Moderate,Hindi,40 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,40 विद्यार्थियों की पंक्ति में मोहन बाएँ से 6वें स्थान पर है। वह दाएँ से कौन-से स्थान पर होगा?,,35,36,34,34,A,दाएँ से स्थान = कुल − बाएँ से स्थान + 1 = 40−6+1=35।,pending_review,,427d9cb4063b6593
