source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2086,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (171+17)×7,सरलीकरण करें: (171+17)×7,,1316,1319,1313,1322,A,पहले कोष्ठक: 188; फिर ×7 = 1316।,pending_review,,dcb05d804e28ef00
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2087,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 396÷4−18,सरलीकरण करें: 396÷4−18,,81,84,78,87,A,396÷4=99; फिर −18=81।,pending_review,,a8db85e048eb98e7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2088,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (29+12)×2,सरलीकरण करें: (29+12)×2,,82,85,79,88,A,पहले कोष्ठक: 41; फिर ×2 = 82।,pending_review,,55a1100afe33a026
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2089,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2016÷18+2,सरलीकरण करें: 2016÷18+2,,114,117,111,120,A,2016÷18=112; फिर +2=114।,pending_review,,79167a6445207716
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2090,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 80÷4−5,सरलीकरण करें: 80÷4−5,,15,18,12,21,A,80÷4=20; फिर −5=15।,pending_review,,837b05962aa02afd
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2091,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2128÷14−7,सरलीकरण करें: 2128÷14−7,,145,148,142,151,A,2128÷14=152; फिर −7=145।,pending_review,,564d302972bb2d7a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2092,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1744÷16−5,सरलीकरण करें: 1744÷16−5,,104,107,101,110,A,1744÷16=109; फिर −5=104।,pending_review,,d57df95afcb28e16
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2093,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (77+14)×5,सरलीकरण करें: (77+14)×5,,455,458,452,461,A,पहले कोष्ठक: 91; फिर ×5 = 455।,pending_review,,6ed69a05fcdd001a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2094,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (78+10)×15,सरलीकरण करें: (78+10)×15,,1320,1323,1317,1326,A,पहले कोष्ठक: 88; फिर ×15 = 1320।,pending_review,,f242eb7036294b44
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2095,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 66+10×14,सरलीकरण करें: 66+10×14,,206,209,203,212,A,पहले गुणा: 10×14=140; फिर जोड़कर 206।,pending_review,,f34228a26726fa7c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2096,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 44+12×15,सरलीकरण करें: 44+12×15,,224,227,221,230,A,पहले गुणा: 12×15=180; फिर जोड़कर 224।,pending_review,,d127a08d3ec1bf5d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2097,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 3077÷17+16,सरलीकरण करें: 3077÷17+16,,197,200,194,203,A,3077÷17=181; फिर +16=197।,pending_review,,017bccf273203c72
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2098,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 760÷10−12,सरलीकरण करें: 760÷10−12,,64,67,61,70,A,760÷10=76; फिर −12=64।,pending_review,,0b3690fee1608c14
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2099,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 149+16×10,सरलीकरण करें: 149+16×10,,309,312,306,315,A,पहले गुणा: 16×10=160; फिर जोड़कर 309।,pending_review,,6391606ad3ccd324
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2100,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 635÷5−8,सरलीकरण करें: 635÷5−8,,119,122,116,125,A,635÷5=127; फिर −8=119।,pending_review,,929256384928bad5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2101,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 828÷6−9,सरलीकरण करें: 828÷6−9,,129,132,126,135,A,828÷6=138; फिर −9=129।,pending_review,,80cad63410eb4408
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2102,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 119+5×12,सरलीकरण करें: 119+5×12,,179,182,176,185,A,पहले गुणा: 5×12=60; फिर जोड़कर 179।,pending_review,,2eb820fd5c03e3af
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2103,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 129+12×18,सरलीकरण करें: 129+12×18,,345,348,342,351,A,पहले गुणा: 12×18=216; फिर जोड़कर 345।,pending_review,,39a9317bdb131449
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2104,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (116+2)×4,सरलीकरण करें: (116+2)×4,,472,475,469,478,A,पहले कोष्ठक: 118; फिर ×4 = 472।,pending_review,,f75bdc8e8564e4c7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2105,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1980÷18+20,सरलीकरण करें: 1980÷18+20,,130,133,127,136,A,1980÷18=110; फिर +20=130।,pending_review,,e5476d317e37ac65
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2106,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 720÷10+12,सरलीकरण करें: 720÷10+12,,84,87,81,90,A,720÷10=72; फिर +12=84।,pending_review,,855b088d79616f17
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2107,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (118+17)×18,सरलीकरण करें: (118+17)×18,,2430,2433,2427,2436,A,पहले कोष्ठक: 135; फिर ×18 = 2430।,pending_review,,9f8049991d7d9197
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2108,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1368÷19+14,सरलीकरण करें: 1368÷19+14,,86,89,83,92,A,1368÷19=72; फिर +14=86।,pending_review,,799b4ee94a405167
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2109,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 852÷6+5,सरलीकरण करें: 852÷6+5,,147,150,144,153,A,852÷6=142; फिर +5=147।,pending_review,,d1caf7708997a2ee
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2110,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 48+10×9,सरलीकरण करें: 48+10×9,,138,141,135,144,A,पहले गुणा: 10×9=90; फिर जोड़कर 138।,pending_review,,a840c8ad6f70e917
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2111,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2546÷19+4,सरलीकरण करें: 2546÷19+4,,138,141,135,144,A,2546÷19=134; फिर +4=138।,pending_review,,452e33200f1fb7a4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2112,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 156+11×2,सरलीकरण करें: 156+11×2,,178,181,175,184,A,पहले गुणा: 11×2=22; फिर जोड़कर 178।,pending_review,,c82105b967fbc50b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2113,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (155+12)×7,सरलीकरण करें: (155+12)×7,,1169,1172,1166,1175,A,पहले कोष्ठक: 167; फिर ×7 = 1169।,pending_review,,ae527f1f476bec53
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2114,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (154+8)×19,सरलीकरण करें: (154+8)×19,,3078,3081,3075,3084,A,पहले कोष्ठक: 162; फिर ×19 = 3078।,pending_review,,96aedb66c2642337
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2115,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 166+18×7,सरलीकरण करें: 166+18×7,,292,295,289,298,A,पहले गुणा: 18×7=126; फिर जोड़कर 292।,pending_review,,a8fd2c19688fca60
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2116,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 882÷7−8,सरलीकरण करें: 882÷7−8,,118,121,115,124,A,882÷7=126; फिर −8=118।,pending_review,,ece4906a4cc405bf
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2117,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 84÷4+2,सरलीकरण करें: 84÷4+2,,23,26,20,29,A,84÷4=21; फिर +2=23।,pending_review,,6366596b4eb9f577
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2118,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 33+18×12,सरलीकरण करें: 33+18×12,,249,252,246,255,A,पहले गुणा: 18×12=216; फिर जोड़कर 249।,pending_review,,8669fcb05c544ad9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2119,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 552÷4−4,सरलीकरण करें: 552÷4−4,,134,137,131,140,A,552÷4=138; फिर −4=134।,pending_review,,d60ebf965c7c874c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2120,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1520÷16−2,सरलीकरण करें: 1520÷16−2,,93,96,90,99,A,1520÷16=95; फिर −2=93।,pending_review,,27f63a72483a5e34
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2121,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (147+13)×5,सरलीकरण करें: (147+13)×5,,800,803,797,806,A,पहले कोष्ठक: 160; फिर ×5 = 800।,pending_review,,0c9d13735274820c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2122,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1365÷13−14,सरलीकरण करें: 1365÷13−14,,91,94,88,97,A,1365÷13=105; फिर −14=91।,pending_review,,ccb560af0b6b4105
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2123,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 158+15×19,सरलीकरण करें: 158+15×19,,443,446,440,449,A,पहले गुणा: 15×19=285; फिर जोड़कर 443।,pending_review,,8454017a687b09b2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2124,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 85+6×16,सरलीकरण करें: 85+6×16,,181,184,178,187,A,पहले गुणा: 6×16=96; फिर जोड़कर 181।,pending_review,,9b3c170cbe8e3a8a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2125,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 138+15×20,सरलीकरण करें: 138+15×20,,438,441,435,444,A,पहले गुणा: 15×20=300; फिर जोड़कर 438।,pending_review,,24c6ab2ac3233598
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2126,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 168÷8+2,सरलीकरण करें: 168÷8+2,,23,26,20,29,A,168÷8=21; फिर +2=23।,pending_review,,584c2116580fd0a7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2127,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 546÷7−9,सरलीकरण करें: 546÷7−9,,69,72,66,75,A,546÷7=78; फिर −9=69।,pending_review,,c3f6f92ffb398aa3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2128,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (78+4)×15,सरलीकरण करें: (78+4)×15,,1230,1233,1227,1236,A,पहले कोष्ठक: 82; फिर ×15 = 1230।,pending_review,,512e7980eb3275dd
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2129,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 155+12×20,सरलीकरण करें: 155+12×20,,395,398,392,401,A,पहले गुणा: 12×20=240; फिर जोड़कर 395।,pending_review,,a92e9b9273ea5845
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2130,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 405÷15−2,सरलीकरण करें: 405÷15−2,,25,28,22,31,A,405÷15=27; फिर −2=25।,pending_review,,495286a9562c0f3c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2131,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 945÷15−12,सरलीकरण करें: 945÷15−12,,51,54,48,57,A,945÷15=63; फिर −12=51।,pending_review,,cd918844ccb67d25
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2132,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 3660÷20−11,सरलीकरण करें: 3660÷20−11,,172,175,169,178,A,3660÷20=183; फिर −11=172।,pending_review,,2165100c64826843
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2133,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1539÷19+4,सरलीकरण करें: 1539÷19+4,,85,88,82,91,A,1539÷19=81; फिर +4=85।,pending_review,,c6a635cd8d660560
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2134,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (70+5)×5,सरलीकरण करें: (70+5)×5,,375,378,372,381,A,पहले कोष्ठक: 75; फिर ×5 = 375।,pending_review,,e8d0c5af70311cf3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2135,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1710÷9+12,सरलीकरण करें: 1710÷9+12,,202,205,199,208,A,1710÷9=190; फिर +12=202।,pending_review,,45a3b908277f59c9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2136,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (72+7)×4,सरलीकरण करें: (72+7)×4,,316,319,313,322,A,पहले कोष्ठक: 79; फिर ×4 = 316।,pending_review,,50ea465bccd94bc7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2137,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (194+11)×9,सरलीकरण करें: (194+11)×9,,1845,1848,1842,1851,A,पहले कोष्ठक: 205; फिर ×9 = 1845।,pending_review,,7ace08b7382c14b8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2138,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 56+6×15,सरलीकरण करें: 56+6×15,,146,149,143,152,A,पहले गुणा: 6×15=90; फिर जोड़कर 146।,pending_review,,0636a20b3c2d9408
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2139,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1414÷14+11,सरलीकरण करें: 1414÷14+11,,112,115,109,118,A,1414÷14=101; फिर +11=112।,pending_review,,c7cfd58c2046aad1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2140,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 196+17×12,सरलीकरण करें: 196+17×12,,400,403,397,406,A,पहले गुणा: 17×12=204; फिर जोड़कर 400।,pending_review,,1601b9a48fcf5512
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2141,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 79+6×2,सरलीकरण करें: 79+6×2,,91,94,88,97,A,पहले गुणा: 6×2=12; फिर जोड़कर 91।,pending_review,,a9bf601cc898e155
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2142,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 77+20×6,सरलीकरण करें: 77+20×6,,197,200,194,203,A,पहले गुणा: 20×6=120; फिर जोड़कर 197।,pending_review,,ec22a00666e06773
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2143,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 148+11×14,सरलीकरण करें: 148+11×14,,302,305,299,308,A,पहले गुणा: 11×14=154; फिर जोड़कर 302।,pending_review,,10b3160c3243dbac
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2144,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 200÷5−3,सरलीकरण करें: 200÷5−3,,37,40,34,43,A,200÷5=40; फिर −3=37।,pending_review,,6d38ace7a268d25d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2145,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (127+6)×15,सरलीकरण करें: (127+6)×15,,1995,1998,1992,2001,A,पहले कोष्ठक: 133; फिर ×15 = 1995।,pending_review,,f5977c7c2f24b17f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2146,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2460÷20+17,सरलीकरण करें: 2460÷20+17,,140,143,137,146,A,2460÷20=123; फिर +17=140।,pending_review,,da92ef640a5bd609
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2147,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (46+2)×3,सरलीकरण करें: (46+2)×3,,144,147,141,150,A,पहले कोष्ठक: 48; फिर ×3 = 144।,pending_review,,12072d4c2291bc56
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2148,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (181+18)×2,सरलीकरण करें: (181+18)×2,,398,401,395,404,A,पहले कोष्ठक: 199; फिर ×2 = 398।,pending_review,,af5e65d00926af0b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2149,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 74+9×13,सरलीकरण करें: 74+9×13,,191,194,188,197,A,पहले गुणा: 9×13=117; फिर जोड़कर 191।,pending_review,,568915e1833a76da
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2150,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1440÷10+17,सरलीकरण करें: 1440÷10+17,,161,164,158,167,A,1440÷10=144; फिर +17=161।,pending_review,,a17bcaa6da53cfb5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2151,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 167+9×2,सरलीकरण करें: 167+9×2,,185,188,182,191,A,पहले गुणा: 9×2=18; फिर जोड़कर 185।,pending_review,,6cc93f362cf6747e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2152,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (165+15)×5,सरलीकरण करें: (165+15)×5,,900,903,897,906,A,पहले कोष्ठक: 180; फिर ×5 = 900।,pending_review,,f4d2900626eab6d7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2153,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (154+10)×16,सरलीकरण करें: (154+10)×16,,2624,2627,2621,2630,A,पहले कोष्ठक: 164; फिर ×16 = 2624।,pending_review,,9a4b265c1adcce05
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2154,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 616÷11−4,सरलीकरण करें: 616÷11−4,,52,55,49,58,A,616÷11=56; फिर −4=52।,pending_review,,707560782af85583
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2155,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (70+17)×16,सरलीकरण करें: (70+17)×16,,1392,1395,1389,1398,A,पहले कोष्ठक: 87; फिर ×16 = 1392।,pending_review,,bf4a8e5479576a1d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2156,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 539÷11−12,सरलीकरण करें: 539÷11−12,,37,40,34,43,A,539÷11=49; फिर −12=37।,pending_review,,5e4eb321230a1977
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2157,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 178÷2−12,सरलीकरण करें: 178÷2−12,,77,80,74,83,A,178÷2=89; फिर −12=77।,pending_review,,29bf2f82302141cd
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2158,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 178+9×13,सरलीकरण करें: 178+9×13,,295,298,292,301,A,पहले गुणा: 9×13=117; फिर जोड़कर 295।,pending_review,,0a7dd9985f99978e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2159,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2178÷18−10,सरलीकरण करें: 2178÷18−10,,111,114,108,117,A,2178÷18=121; फिर −10=111।,pending_review,,8dc3b902d47a0fb6
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2160,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (65+5)×3,सरलीकरण करें: (65+5)×3,,210,213,207,216,A,पहले कोष्ठक: 70; फिर ×3 = 210।,pending_review,,05c57c5079aa0f14
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2161,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1224÷12−7,सरलीकरण करें: 1224÷12−7,,95,98,92,101,A,1224÷12=102; फिर −7=95।,pending_review,,de4afbb8488dc9fa
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2162,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (143+2)×19,सरलीकरण करें: (143+2)×19,,2755,2758,2752,2761,A,पहले कोष्ठक: 145; फिर ×19 = 2755।,pending_review,,29975741105c3b0b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2163,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 2415÷15+10,सरलीकरण करें: 2415÷15+10,,171,174,168,177,A,2415÷15=161; फिर +10=171।,pending_review,,5c9aca4322ba9ed4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2164,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 492÷6+2,सरलीकरण करें: 492÷6+2,,84,87,81,90,A,492÷6=82; फिर +2=84।,pending_review,,5efc1f79c10fb943
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2165,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 198+19×18,सरलीकरण करें: 198+19×18,,540,543,537,546,A,पहले गुणा: 19×18=342; फिर जोड़कर 540।,pending_review,,92f09ded65c8bde9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2166,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 133+15×16,सरलीकरण करें: 133+15×16,,373,376,370,379,A,पहले गुणा: 15×16=240; फिर जोड़कर 373।,pending_review,,1cbb3e2141f1fef2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2167,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 1539÷9+2,सरलीकरण करें: 1539÷9+2,,173,176,170,179,A,1539÷9=171; फिर +2=173।,pending_review,,5794daab0573148a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2168,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 396÷18+6,सरलीकरण करें: 396÷18+6,,28,31,25,34,A,396÷18=22; फिर +6=28।,pending_review,,4b6670bece383eec
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2169,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (89+12)×7,सरलीकरण करें: (89+12)×7,,707,710,704,713,A,पहले कोष्ठक: 101; फिर ×7 = 707।,pending_review,,df78330ec6cfd224
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2170,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: (180+17)×17,सरलीकरण करें: (180+17)×17,,3349,3352,3346,3355,A,पहले कोष्ठक: 197; फिर ×17 = 3349।,pending_review,,738320de14ab4fab
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2171,IBPS RRB Prelims,Simplification,Simplification,,Moderate,Hindi,सरलीकरण करें: 106+9×19,सरलीकरण करें: 106+9×19,,277,280,274,283,A,पहले गुणा: 9×19=171; फिर जोड़कर 277।,pending_review,,0384efd342e4a092
