source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3401,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=72 है। A का मान क्या है?,A:B=2:6 और A+B=72 है। A का मान क्या है?,,18,54,27,54,A,कुल भाग 8; एक भाग 9; A=2×9=18।,pending_review,,8b67d9f627642d46
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3479,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:3 और A+B=84 है। A का मान क्या है?,A:B=3:3 और A+B=84 है। A का मान क्या है?,,42,42,56,42,A,कुल भाग 6; एक भाग 14; A=3×14=42।,pending_review,,6253d3c35835f07f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3480,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:3 और A+B=72 है। A का मान क्या है?,A:B=3:3 और A+B=72 है। A का मान क्या है?,,36,36,48,36,A,कुल भाग 6; एक भाग 12; A=3×12=36।,pending_review,,e296a969905ac549
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3481,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:5 और A+B=40 है। A का मान क्या है?,A:B=3:5 और A+B=40 है। A का मान क्या है?,,15,25,20,25,A,कुल भाग 8; एक भाग 5; A=3×5=15।,pending_review,,34cd6f51b39b4de4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3482,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:8 और A+B=240 है। A का मान क्या है?,A:B=7:8 और A+B=240 है। A का मान क्या है?,,112,128,128,128,A,कुल भाग 15; एक भाग 16; A=7×16=112।,pending_review,,ca82e39a7dd64c5c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3483,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:5 और A+B=104 है। A का मान क्या है?,A:B=8:5 और A+B=104 है। A का मान क्या है?,,64,40,72,40,A,कुल भाग 13; एक भाग 8; A=8×8=64।,pending_review,,ac0943ceb525233c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3484,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:3 और A+B=72 है। A का मान क्या है?,A:B=6:3 और A+B=72 है। A का मान क्या है?,,48,24,56,24,A,कुल भाग 9; एक भाग 8; A=6×8=48।,pending_review,,01842729dae0a75b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3485,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:2 और A+B=88 है। A का मान क्या है?,A:B=9:2 और A+B=88 है। A का मान क्या है?,,72,16,80,16,A,कुल भाग 11; एक भाग 8; A=9×8=72।,pending_review,,386b7f8e73879f19
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3487,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=128 है। A का मान क्या है?,A:B=2:6 और A+B=128 है। A का मान क्या है?,,32,96,48,96,A,कुल भाग 8; एक भाग 16; A=2×16=32।,pending_review,,8d36206b07262f2b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3488,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:5 और A+B=117 है। A का मान क्या है?,A:B=4:5 और A+B=117 है। A का मान क्या है?,,52,65,65,65,A,कुल भाग 9; एक भाग 13; A=4×13=52।,pending_review,,7456c55487715ad7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3489,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:3 और A+B=85 है। A का मान क्या है?,A:B=2:3 और A+B=85 है। A का मान क्या है?,,34,51,51,51,A,कुल भाग 5; एक भाग 17; A=2×17=34।,pending_review,,d27b8d2327beb41a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3490,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:7 और A+B=190 है। A का मान क्या है?,A:B=3:7 और A+B=190 है। A का मान क्या है?,,57,133,76,133,A,कुल भाग 10; एक भाग 19; A=3×19=57।,pending_review,,91f00c988e4708de
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3491,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:4 और A+B=108 है। A का मान क्या है?,A:B=2:4 और A+B=108 है। A का मान क्या है?,,36,72,54,72,A,कुल भाग 6; एक भाग 18; A=2×18=36।,pending_review,,7c634dd735a6a9a4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3492,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:7 और A+B=272 है। A का मान क्या है?,A:B=9:7 और A+B=272 है। A का मान क्या है?,,153,119,170,119,A,कुल भाग 16; एक भाग 17; A=9×17=153।,pending_review,,7f0c0a9ce84890ed
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3493,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:7 और A+B=160 है। A का मान क्या है?,A:B=3:7 और A+B=160 है। A का मान क्या है?,,48,112,64,112,A,कुल भाग 10; एक भाग 16; A=3×16=48।,pending_review,,4c0258deb07a9f5e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3494,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:3 और A+B=112 है। A का मान क्या है?,A:B=5:3 और A+B=112 है। A का मान क्या है?,,70,42,84,42,A,कुल भाग 8; एक भाग 14; A=5×14=70।,pending_review,,abafc2e78709c344
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3495,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:6 और A+B=65 है। A का मान क्या है?,A:B=7:6 और A+B=65 है। A का मान क्या है?,,35,30,40,30,A,कुल भाग 13; एक भाग 5; A=7×5=35।,pending_review,,07ccd905e116f78c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3496,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:9 और A+B=220 है। A का मान क्या है?,A:B=2:9 और A+B=220 है। A का मान क्या है?,,40,180,60,180,A,कुल भाग 11; एक भाग 20; A=2×20=40।,pending_review,,19b60a397898ab7e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3497,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=112 है। A का मान क्या है?,A:B=2:6 और A+B=112 है। A का मान क्या है?,,28,84,42,84,A,कुल भाग 8; एक भाग 14; A=2×14=28।,pending_review,,f066d9152ca741c7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3498,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:9 और A+B=102 है। A का मान क्या है?,A:B=8:9 और A+B=102 है। A का मान क्या है?,,48,54,54,54,A,कुल भाग 17; एक भाग 6; A=8×6=48।,pending_review,,55b71755132eacb1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3499,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:3 और A+B=168 है। A का मान क्या है?,A:B=9:3 और A+B=168 है। A का मान क्या है?,,126,42,140,42,A,कुल भाग 12; एक भाग 14; A=9×14=126।,pending_review,,1159d35e751af00f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3500,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=5:8 और A+B=234 है। A का मान क्या है?,A:B=5:8 और A+B=234 है। A का मान क्या है?,,90,144,108,144,A,कुल भाग 13; एक भाग 18; A=5×18=90।,pending_review,,1c81c506c07137b8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3501,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:7 और A+B=320 है। A का मान क्या है?,A:B=9:7 और A+B=320 है। A का मान क्या है?,,180,140,200,140,A,कुल भाग 16; एक भाग 20; A=9×20=180।,pending_review,,8eacaa7c7dfc42bc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3502,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:6 और A+B=144 है। A का मान क्या है?,A:B=6:6 और A+B=144 है। A का मान क्या है?,,72,72,84,72,A,कुल भाग 12; एक भाग 12; A=6×12=72।,pending_review,,6cc7ad3b0f74e9ad
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3503,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:4 और A+B=130 है। A का मान क्या है?,A:B=9:4 और A+B=130 है। A का मान क्या है?,,90,40,100,40,A,कुल भाग 13; एक भाग 10; A=9×10=90।,pending_review,,9fdcefc0437a97f3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3504,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:2 और A+B=130 है। A का मान क्या है?,A:B=8:2 और A+B=130 है। A का मान क्या है?,,104,26,117,26,A,कुल भाग 10; एक भाग 13; A=8×13=104।,pending_review,,8251f979ceadc5b7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3505,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:4 और A+B=99 है। A का मान क्या है?,A:B=7:4 और A+B=99 है। A का मान क्या है?,,63,36,72,36,A,कुल भाग 11; एक भाग 9; A=7×9=63।,pending_review,,cc578020438514a9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3506,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:9 और A+B=198 है। A का मान क्या है?,A:B=9:9 और A+B=198 है। A का मान क्या है?,,99,99,110,99,A,कुल भाग 18; एक भाग 11; A=9×11=99।,pending_review,,77e7c8af68a08d0b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3507,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:9 और A+B=170 है। A का मान क्या है?,A:B=8:9 और A+B=170 है। A का मान क्या है?,,80,90,90,90,A,कुल भाग 17; एक भाग 10; A=8×10=80।,pending_review,,64a774df8bac7bbb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3508,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:5 और A+B=240 है। A का मान क्या है?,A:B=7:5 और A+B=240 है। A का मान क्या है?,,140,100,160,100,A,कुल भाग 12; एक भाग 20; A=7×20=140।,pending_review,,2db68f5b24f99283
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3509,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:2 और A+B=60 है। A का मान क्या है?,A:B=2:2 और A+B=60 है। A का मान क्या है?,,30,30,45,30,A,कुल भाग 4; एक भाग 15; A=2×15=30।,pending_review,,daba4f6553a5fade
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3510,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:4 और A+B=78 है। A का मान क्या है?,A:B=9:4 और A+B=78 है। A का मान क्या है?,,54,24,60,24,A,कुल भाग 13; एक भाग 6; A=9×6=54।,pending_review,,974b8c890c3b83d0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3511,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:3 और A+B=100 है। A का मान क्या है?,A:B=7:3 और A+B=100 है। A का मान क्या है?,,70,30,80,30,A,कुल भाग 10; एक भाग 10; A=7×10=70।,pending_review,,b0cc2a723c4bacbd
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3512,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:2 और A+B=40 है। A का मान क्या है?,A:B=2:2 और A+B=40 है। A का मान क्या है?,,20,20,30,20,A,कुल भाग 4; एक भाग 10; A=2×10=20।,pending_review,,31155c0edfa813db
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3513,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:3 और A+B=192 है। A का मान क्या है?,A:B=9:3 और A+B=192 है। A का मान क्या है?,,144,48,160,48,A,कुल भाग 12; एक भाग 16; A=9×16=144।,pending_review,,7a38617733643fce
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3514,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:3 और A+B=100 है। A का मान क्या है?,A:B=2:3 और A+B=100 है। A का मान क्या है?,,40,60,60,60,A,कुल भाग 5; एक भाग 20; A=2×20=40।,pending_review,,9179aa3533bf770d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3515,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:8 और A+B=85 है। A का मान क्या है?,A:B=9:8 और A+B=85 है। A का मान क्या है?,,45,40,50,40,A,कुल भाग 17; एक भाग 5; A=9×5=45।,pending_review,,28110f1bf2de599b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3516,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:5 और A+B=56 है। A का मान क्या है?,A:B=2:5 और A+B=56 है। A का मान क्या है?,,16,40,24,40,A,कुल भाग 7; एक भाग 8; A=2×8=16।,pending_review,,5a5faf83ce320e78
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3517,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:3 और A+B=110 है। A का मान क्या है?,A:B=7:3 और A+B=110 है। A का मान क्या है?,,77,33,88,33,A,कुल भाग 10; एक भाग 11; A=7×11=77।,pending_review,,bd289637df21d6a1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3518,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:9 और A+B=99 है। A का मान क्या है?,A:B=2:9 और A+B=99 है। A का मान क्या है?,,18,81,27,81,A,कुल भाग 11; एक भाग 9; A=2×9=18।,pending_review,,eed9ec579b838263
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3519,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:4 और A+B=90 है। A का मान क्या है?,A:B=6:4 और A+B=90 है। A का मान क्या है?,,54,36,63,36,A,कुल भाग 10; एक भाग 9; A=6×9=54।,pending_review,,8b07684c953feda6
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3520,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:7 और A+B=180 है। A का मान क्या है?,A:B=8:7 और A+B=180 है। A का मान क्या है?,,96,84,108,84,A,कुल भाग 15; एक भाग 12; A=8×12=96।,pending_review,,793f3a01e79d0add
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3521,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:5 और A+B=132 है। A का मान क्या है?,A:B=7:5 और A+B=132 है। A का मान क्या है?,,77,55,88,55,A,कुल भाग 12; एक भाग 11; A=7×11=77।,pending_review,,080cfe7f26b04d63
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3522,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:7 और A+B=153 है। A का मान क्या है?,A:B=2:7 और A+B=153 है। A का मान क्या है?,,34,119,51,119,A,कुल भाग 9; एक भाग 17; A=2×17=34।,pending_review,,acbc57a7ee612799
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3523,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:2 और A+B=143 है। A का मान क्या है?,A:B=9:2 और A+B=143 है। A का मान क्या है?,,117,26,130,26,A,कुल भाग 11; एक भाग 13; A=9×13=117।,pending_review,,0e6dbcd6e97760fb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3524,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:8 और A+B=99 है। A का मान क्या है?,A:B=3:8 और A+B=99 है। A का मान क्या है?,,27,72,36,72,A,कुल भाग 11; एक भाग 9; A=3×9=27।,pending_review,,593ce6454edfa132
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3526,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=8:7 और A+B=240 है। A का मान क्या है?,A:B=8:7 और A+B=240 है। A का मान क्या है?,,128,112,144,112,A,कुल भाग 15; एक भाग 16; A=8×16=128।,pending_review,,f8c459a27faebe66
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3527,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:3 और A+B=78 है। A का मान क्या है?,A:B=3:3 और A+B=78 है। A का मान क्या है?,,39,39,52,39,A,कुल भाग 6; एक भाग 13; A=3×13=39।,pending_review,,397246640f5fceea
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3528,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:4 और A+B=105 है। A का मान क्या है?,A:B=3:4 और A+B=105 है। A का मान क्या है?,,45,60,60,60,A,कुल भाग 7; एक भाग 15; A=3×15=45।,pending_review,,bcd2eb8e7e0df8a7
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3529,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:2 और A+B=25 है। A का मान क्या है?,A:B=3:2 और A+B=25 है। A का मान क्या है?,,15,10,20,10,A,कुल भाग 5; एक भाग 5; A=3×5=15।,pending_review,,e656f0fe6be49fbb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3530,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:5 और A+B=70 है। A का मान क्या है?,A:B=2:5 और A+B=70 है। A का मान क्या है?,,20,50,30,50,A,कुल भाग 7; एक भाग 10; A=2×10=20।,pending_review,,9f48146544f57744
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3532,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:4 और A+B=91 है। A का मान क्या है?,A:B=9:4 और A+B=91 है। A का मान क्या है?,,63,28,70,28,A,कुल भाग 13; एक भाग 7; A=9×7=63।,pending_review,,ae7b2be0c27e4ce1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3534,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:4 और A+B=50 है। A का मान क्या है?,A:B=6:4 और A+B=50 है। A का मान क्या है?,,30,20,35,20,A,कुल भाग 10; एक भाग 5; A=6×5=30।,pending_review,,3f903b94ce50203c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3535,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:9 और A+B=120 है। A का मान क्या है?,A:B=3:9 और A+B=120 है। A का मान क्या है?,,30,90,40,90,A,कुल भाग 12; एक भाग 10; A=3×10=30।,pending_review,,a60a0bf6d4e55372
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3536,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:2 और A+B=104 है। A का मान क्या है?,A:B=6:2 और A+B=104 है। A का मान क्या है?,,78,26,91,26,A,कुल भाग 8; एक भाग 13; A=6×13=78।,pending_review,,f3a2d92355f8ff3c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3537,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:3 और A+B=66 है। A का मान क्या है?,A:B=3:3 और A+B=66 है। A का मान क्या है?,,33,33,44,33,A,कुल भाग 6; एक भाग 11; A=3×11=33।,pending_review,,94af140767b9224f
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3538,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:4 और A+B=36 है। A का मान क्या है?,A:B=2:4 और A+B=36 है। A का मान क्या है?,,12,24,18,24,A,कुल भाग 6; एक भाग 6; A=2×6=12।,pending_review,,b7b0b15cfd8ee796
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3539,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:7 और A+B=209 है। A का मान क्या है?,A:B=4:7 और A+B=209 है। A का मान क्या है?,,76,133,95,133,A,कुल भाग 11; एक भाग 19; A=4×19=76।,pending_review,,a44f2acc2d6b56c3
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3540,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:3 और A+B=45 है। A का मान क्या है?,A:B=2:3 और A+B=45 है। A का मान क्या है?,,18,27,27,27,A,कुल भाग 5; एक भाग 9; A=2×9=18।,pending_review,,825b2bd4eddfc0cc
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3541,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:9 और A+B=143 है। A का मान क्या है?,A:B=4:9 और A+B=143 है। A का मान क्या है?,,44,99,55,99,A,कुल भाग 13; एक भाग 11; A=4×11=44।,pending_review,,ca24bbb6797fce5c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3542,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:8 और A+B=238 है। A का मान क्या है?,A:B=6:8 और A+B=238 है। A का मान क्या है?,,102,136,119,136,A,कुल भाग 14; एक भाग 17; A=6×17=102।,pending_review,,43731a6c6b93f777
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3543,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=4:7 और A+B=220 है। A का मान क्या है?,A:B=4:7 और A+B=220 है। A का मान क्या है?,,80,140,100,140,A,कुल भाग 11; एक भाग 20; A=4×20=80।,pending_review,,de021be6980fa41d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3544,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:5 और A+B=42 है। A का मान क्या है?,A:B=2:5 और A+B=42 है। A का मान क्या है?,,12,30,18,30,A,कुल भाग 7; एक भाग 6; A=2×6=12।,pending_review,,27fc1417cd4b7e9b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3545,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:7 और A+B=156 है। A का मान क्या है?,A:B=6:7 और A+B=156 है। A का मान क्या है?,,72,84,84,84,A,कुल भाग 13; एक भाग 12; A=6×12=72।,pending_review,,58d6687ce772a98c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3546,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:9 और A+B=288 है। A का मान क्या है?,A:B=9:9 और A+B=288 है। A का मान क्या है?,,144,144,160,144,A,कुल भाग 18; एक भाग 16; A=9×16=144।,pending_review,,7c8b0021ae9d529a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3547,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:6 और A+B=126 है। A का मान क्या है?,A:B=3:6 और A+B=126 है। A का मान क्या है?,,42,84,56,84,A,कुल भाग 9; एक भाग 14; A=3×14=42।,pending_review,,8f01787c384699f2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3548,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:4 और A+B=104 है। A का मान क्या है?,A:B=9:4 और A+B=104 है। A का मान क्या है?,,72,32,80,32,A,कुल भाग 13; एक भाग 8; A=9×8=72।,pending_review,,d47181fe79e1d364
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3549,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:8 और A+B=126 है। A का मान क्या है?,A:B=6:8 और A+B=126 है। A का मान क्या है?,,54,72,63,72,A,कुल भाग 14; एक भाग 9; A=6×9=54।,pending_review,,b614de99f12b8771
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3550,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=9:8 और A+B=170 है। A का मान क्या है?,A:B=9:8 और A+B=170 है। A का मान क्या है?,,90,80,100,80,A,कुल भाग 17; एक भाग 10; A=9×10=90।,pending_review,,1fdc03272ceff1d4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3551,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:8 और A+B=140 है। A का मान क्या है?,A:B=6:8 और A+B=140 है। A का मान क्या है?,,60,80,70,80,A,कुल भाग 14; एक भाग 10; A=6×10=60।,pending_review,,967c60f239f2c891
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3552,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=6:2 और A+B=72 है। A का मान क्या है?,A:B=6:2 और A+B=72 है। A का मान क्या है?,,54,18,63,18,A,कुल भाग 8; एक भाग 9; A=6×9=54।,pending_review,,3986c04a1cf9f09e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3553,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:7 और A+B=171 है। A का मान क्या है?,A:B=2:7 और A+B=171 है। A का मान क्या है?,,38,133,57,133,A,कुल भाग 9; एक भाग 19; A=2×19=38।,pending_review,,e6aa2e10860724b4
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3554,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:6 और A+B=171 है। A का मान क्या है?,A:B=3:6 और A+B=171 है। A का मान क्या है?,,57,114,76,114,A,कुल भाग 9; एक भाग 19; A=3×19=57।,pending_review,,baa5aaab00cd1c47
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3555,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=7:5 और A+B=228 है। A का मान क्या है?,A:B=7:5 और A+B=228 है। A का मान क्या है?,,133,95,152,95,A,कुल भाग 12; एक भाग 19; A=7×19=133।,pending_review,,0bdf8e61eef4bf49
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3556,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=3:9 और A+B=168 है। A का मान क्या है?,A:B=3:9 और A+B=168 है। A का मान क्या है?,,42,126,56,126,A,कुल भाग 12; एक भाग 14; A=3×14=42।,pending_review,,0924aad437de7e1e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,3557,IBPS RRB Prelims,Ratio,Ratio,,Moderate,Hindi,A:B=2:6 और A+B=88 है। A का मान क्या है?,A:B=2:6 और A+B=88 है। A का मान क्या है?,,22,66,33,66,A,कुल भाग 8; एक भाग 11; A=2×11=22।,pending_review,,fd1efd90278cb330
